Id,datetime,country,region_clean,title,content,content_clean,url,month,season,quarter,year,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
53,2019-11-25 12:00:00+00:00,South Sudan,Africa,"UN Mission, community leaders, condemn South Sudan violence which left two dead at camp","Community leaders issued an apology on Monday after rioting on 21 November by “drunken youth” within a UN Protection of Civilians site run by UNMISS in South Sudan, left two dead and eight UN personnel injured, including five police officers.","['un', 'mission', 'community', 'leader', 'condemn', 'south', 'sudan', 'violence', 'left', 'two', 'dead', 'camp']",https://news.un.org/en/story/2019/11/1052121,November,Autumn,4,2019,0.5,0.5,0.0,-0.9001,0.73729163,0.25734764,0.0053606676,negative,negative
54,2019-11-24 12:00:00+00:00,Afghanistan,Middle East,UN condemns deadly attack on one of its vehicles in Afghan capital,"A UN worker was killed and two people were injured when their vehicle was attacked in the Afghan capital, Kabul, on Sunday.","['un', 'condemns', 'deadly', 'attack', 'one', 'vehicle', 'afghan', 'capital']",https://news.un.org/en/story/2019/11/1052091,November,Autumn,4,2019,0.39,0.61,0.0,-0.7506,0.7473932,0.24777393,0.0048329663,negative,negative
55,2019-11-22 12:00:00+00:00,SY,Middle East,Syrian Constitutional Committee a ‘sign of hope’: UN envoy tells Security Council,"The launch of the Syrian Constitutional Committee could be a “door-opener” to finally providing a solution to the country’s brutal conflict, UN Special Envoy Geir Pedersen said on Friday in a briefing to the Security Council.","['syrian', 'constitutional', 'committee', 'sign', 'hope', 'un', 'envoy', 'tell', 'security', 'council']",https://news.un.org/en/story/2019/11/1052051,November,Autumn,4,2019,0.0,0.806,0.194,0.34,0.0147325685,0.71043766,0.27482972,positive,neutral
56,2019-11-22 12:00:00+00:00,YE,Global,"Friday’s Daily Brief: DRC Ebola concerns, Yemen peace hopes, more migrant boats leave Libya","A recap of Friday’s stories in brief: WHO raises fresh Ebola concerns, UN envoy raises hopes of Yemen political settlement, WFP makes urgent Venezuela appeal, hundreds of migrants discovered in boats off Libya coast.","['friday', 'daily', 'brief', 'drc', 'ebola', 'concern', 'yemen', 'peace', 'hope', 'migrant', 'boat', 'leave', 'libya']",https://news.un.org/en/story/2019/11/1052031,November,Autumn,4,2019,0.078,0.586,0.336,0.7037,0.21816076,0.74563926,0.036200028,positive,neutral
57,2019-11-22 12:00:00+00:00,YE,Middle East,"‘Signs of hope’ toward a political settlement in Yemen, UN special envoy tells Security Council","The momentum to reach a political settlement in Yemen “has been building”, the United Nations Special Envoy to the country told the Security Council on Friday, attributing the positive development to compromises on “a range of issues”.","['sign', 'hope', 'toward', 'political', 'settlement', 'yemen', 'un', 'special', 'envoy', 'tell', 'security', 'council']",https://news.un.org/en/story/2019/11/1052001,November,Autumn,4,2019,0.0,0.702,0.298,0.6249,0.0060617244,0.5884752,0.405463,positive,neutral
58,2019-11-22 12:00:00+00:00,CD,Africa,Ebola in DR Congo: New transmission chain risks reversing major gains,"Amid multiple deadly attacks on civilians by armed groups in the eastern Democratic Republic of the Congo (DRC), an Ebola death “unlinked to any chain of transmission” risks reversing major gains against the epidemic, which is now down to just a handful of cases, a top UN medic said on Friday.","['ebola', 'dr', 'congo', 'new', 'transmission', 'chain', 'risk', 'reversing', 'major', 'gain']",https://news.un.org/en/story/2019/11/1051961,November,Autumn,4,2019,0.156,0.667,0.178,0.0772,0.4473915,0.5227745,0.029834013,positive,neutral
59,2019-11-21 12:00:00+00:00,SY,Middle East,"Thursday’s Daily Brief: Deadly Syria violence, risks of working at sea, poor health in jail, concern over ISIL suspect, and her child",A recap of Thursday’s stories in brief: Syria’s violence continues to strike children; governments must do more for human rights in business; poor health in Europe’s prisons; rights experts’ concern over Irish ISIL bride and her child in Turkey; Fishing workers face huge risks at sea.,"['thursday', 'daily', 'brief', 'deadly', 'syria', 'violence', 'risk', 'working', 'sea', 'poor', 'health', 'jail', 'concern', 'isil', 'suspect', 'child']",https://news.un.org/en/story/2019/11/1051931,November,Autumn,4,2019,0.39,0.61,0.0,-0.8885,0.8379722,0.15718965,0.0048381784,negative,negative
60,2019-11-21 12:00:00+00:00,Somalia,Africa,Political consensus critical ahead of Somalia election: UN mission chief,"With Somalia scheduled to hold “one-person, one-vote” elections next year, leaders must act now to break the “stalemate” between the central government and federal member states, the top UN official in the country told the Security Council on Thursday.","['political', 'consensus', 'critical', 'ahead', 'somalia', 'election', 'un', 'mission', 'chief']",https://news.un.org/en/story/2019/11/1051901,November,Autumn,4,2019,0.204,0.796,0.0,-0.3182,0.037745446,0.8997735,0.06248101,negative,neutral
61,2019-11-21 12:00:00+00:00,Unknown,Middle East,UN experts urge Turkey to repatriate Irish woman associated with terror group,"Turkey must ensure that an Irish woman and her infant daughter who are being held in custody there are repatriated, independent UN experts said in a statement released on Thursday. The woman, Lisa Smith, has been described in press reports as a supporter of the ISIL terror group, and former member of the Irish military.","['un', 'expert', 'urge', 'turkey', 'repatriate', 'irish', 'woman', 'associated', 'terror', 'group']",https://news.un.org/en/story/2019/11/1051881,November,Autumn,4,2019,0.236,0.764,0.0,-0.5267,0.46850204,0.52413076,0.007367191,negative,neutral
62,2019-11-21 12:00:00+00:00,SY,Middle East,"Missile strike kills at least 12 civilians, including children, in Syria’s Idlib: UN humanitarians","Violence in Syria continues to kill and maim civilians with reports that missiles fired into settlements for people fleeing conflict in the country’s northwest on Wednesday night, killed at least 12 people and wounded dozens more, including children, UN humanitarians said on Thursday.","['missile', 'strike', 'kill', 'least', '12', 'civilian', 'including', 'child', 'syria', 'idlib', 'un', 'humanitarian']",https://news.un.org/en/story/2019/11/1051841,November,Autumn,4,2019,0.294,0.706,0.0,-0.6124,0.94581425,0.051769532,0.0024162242,negative,negative
63,2019-11-20 12:00:00+00:00,Unknown,Africa,"Serious concerns over Sahel, require ‘urgent action’: Senior UN Africa official","The situation in Africa’s Sahel region continues to be “of serious concern and urgent action is needed”, a high-level United Nations official told the Security Council on Wednesday, attributing a rising number of attacks to terrorist armed groups.","['serious', 'concern', 'sahel', 'require', 'urgent', 'action', 'senior', 'un', 'africa', 'official']",https://news.un.org/en/story/2019/11/1051831,November,Autumn,4,2019,0.115,0.885,0.0,-0.0772,0.2198347,0.7512808,0.028884511,negative,neutral
64,2019-11-20 12:00:00+00:00,IL,Middle East,"Israeli settlements remain ‘flagrant violation’ of international law, UN envoy tells Security Council","Regardless of any national policy declarations, Israeli settlement activities are “a flagrant violation under international law”, the UN Special Coordinator for the Middle East Peace Process spelled out to the Security Council on Wednesday.","['israeli', 'settlement', 'remain', 'flagrant', 'violation', 'international', 'law', 'un', 'envoy', 'tell', 'security', 'council']",https://news.un.org/en/story/2019/11/1051781,November,Autumn,4,2019,0.0,0.833,0.167,0.34,0.72995293,0.2641777,0.005869404,positive,negative
65,2019-11-19 12:00:00+00:00,Unknown,Asia Pacific,UN strengthens ties with Eurasia regional body to tackle terrorism and crime,"Improving understanding of the nexus between terrorism, transnational organized crime and drug trafficking is essential, UN Secretary-General António Guterres said on Tuesday in his address to a high-level meeting involving the Shanghai Cooperation Organization (SCO), a leading player in diplomacy in Eurasia.","['un', 'strengthens', 'tie', 'eurasia', 'regional', 'body', 'tackle', 'terrorism', 'crime']",https://news.un.org/en/story/2019/11/1051751,November,Autumn,4,2019,0.403,0.448,0.149,-0.7269,0.0648039,0.83561826,0.09957778,negative,neutral
66,2019-11-19 12:00:00+00:00,IL,Global,"Tuesday’s Daily Brief: Israeli settlements, Sahel crisis, Iran protests, reconciliation for peace, World Toilet Day","A recap of Tuesday’s stories in brief: UN ‘regret’ over US settlements reversal; Almost daily attacks plunge Sahel into ‘three-country crisis’;  live ammunition reportedly used against Iranian protesters; reconciliation helps ‘repair fractures’, promote peace; call for poorest countries to take leading role in their own development agendas; and World Toilet Day.","['tuesday', 'daily', 'brief', 'israeli', 'settlement', 'sahel', 'crisis', 'iran', 'protest', 'reconciliation', 'peace', 'world', 'toilet', 'day']",https://news.un.org/en/story/2019/11/1051741,November,Autumn,4,2019,0.279,0.558,0.163,-0.3612,0.3624417,0.6146102,0.022948124,negative,neutral
67,2019-11-19 12:00:00+00:00,Unknown,Unknown,UN updates guidelines to ensure successful return to civilian life for former combatants,"Increasing hurdles which prevent former combatants from returning to a peaceful civilian life have prompted the UN to update its standard practices, in an effort to ensure they remain “fit-for-purpose for years to come”.","['un', 'update', 'guideline', 'ensure', 'successful', 'return', 'civilian', 'life', 'former', 'combatant']",https://news.un.org/en/story/2019/11/1051701,November,Autumn,4,2019,0.0,0.632,0.368,0.7506,0.019936927,0.69874245,0.2813206,positive,neutral
68,2019-11-19 12:00:00+00:00,IL,Middle East,UN ‘regrets’ new US position on legality of Israeli settlements,"The longstanding position of the UN regarding Israeli settlements in Occupied Palestinian Territory – that they are in breach of international law – is unchanged, Spokesperson Stéphane Dujarric said during a press briefing on Tuesday in New York, reacting to the policy reversal announced by the United States.","['un', 'regret', 'new', 'u', 'position', 'legality', 'israeli', 'settlement']",https://news.un.org/en/story/2019/11/1051711,November,Autumn,4,2019,0.0,1.0,0.0,0.0,0.53337574,0.45621228,0.010412021,neutral,negative
69,2019-11-19 12:00:00+00:00,Unknown,Global,"Reconciliation helps ‘repair fractures’, enable lasting peace, Security Council hears",The UN Security Council this Tuesday has been debating what one activist labeled “the toughest and arguably most important part of the peace-building cycle”: reconciliation.,"['reconciliation', 'help', 'repair', 'fracture', 'enable', 'lasting', 'peace', 'security', 'council', 'hears']",https://news.un.org/en/story/2019/11/1051691,November,Autumn,4,2019,0.0,0.452,0.548,0.8176,0.011491933,0.45427513,0.534233,positive,positive
70,2019-11-19 12:00:00+00:00,Unknown,Africa,"‘Three-country crisis’ across central Sahel puts whole generation at risk, warns UN food agency","Violent attacks by extremists “almost every day” in the Sahel nations of Mali, Niger and Burkina Faso have displaced nearly one million people and caused emergency levels of malnutrition, UN humanitarians have said.","['three-country', 'crisis', 'across', 'central', 'sahel', 'put', 'whole', 'generation', 'risk', 'warns', 'un', 'food', 'agency']",https://news.un.org/en/story/2019/11/1051671,November,Autumn,4,2019,0.226,0.774,0.0,-0.3612,0.83660775,0.15863597,0.0047562798,negative,negative
71,2019-11-18 12:00:00+00:00,Libya,Africa,"Libya ‘in race against time’, but dissolving conflict ‘a realistic prospect’, Security Council hears","A recent resurgence of violence in Tripoli, means Libya is “ever more in a race against time” to reach peace, however, agreeing the way forward to ending the conflict “is a realistic prospect”, the top UN official in the country told the Security Council on Monday.","['libya', 'race', 'time', 'dissolving', 'conflict', 'realistic', 'prospect', 'security', 'council', 'hears']",https://news.un.org/en/story/2019/11/1051621,November,Autumn,4,2019,0.163,0.665,0.172,0.0387,0.171844,0.79515946,0.032996576,neutral,neutral
72,2019-11-18 12:00:00+00:00,Unknown,Middle East,"At UN, Middle East countries discuss steps towards regional nuclear-free zone",Representatives from across the Middle East are meeting at UN Headquarters this week in efforts to negotiate a legally binding treaty establishing a regional zone free of nuclear weapons and other weapons of mass destruction.,"['un', 'middle', 'east', 'country', 'discus', 'step', 'towards', 'regional', 'nuclear-free', 'zone']",https://news.un.org/en/story/2019/11/1051601,November,Autumn,4,2019,0.0,1.0,0.0,0.0,0.01591894,0.91199404,0.07208697,neutral,neutral
73,2019-11-16 12:00:00+00:00,Bolivia,Americas,"Repression, use of force risk worsening Bolivia crisis: UN human rights chief",The UN High Commissioner for Human Rights is urging authorities in Bolivia to ensure security forces comply with international standards on the use of force following the deaths of at least five protestors on Friday.,"['repression', 'use', 'force', 'risk', 'worsening', 'bolivia', 'crisis', 'un', 'human', 'right', 'chief']",https://news.un.org/en/story/2019/11/1051531,November,Autumn,4,2019,0.596,0.404,0.0,-0.8957,0.85191756,0.14489532,0.0031871651,negative,negative
